date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2023-09-07,553840,780777.2,595974.4,53.2,764052.8,normal,187880.0,39.2,258112.40000000002,110580.40000000001,1400,179326.0,17920,0,136368.4,530311.6,Freelance,239881.6,Entertainment,Positive,3192.0,Low,184802.8,0
2023-10-07,394800,880644.7999999999,621726.0,89.60000000000001,1012471.6,normal,170240.0,145.6,150536.4,229919.19999999998,1680,166093.2,10360,0,217859.6,606356.7999999999,Salary,404726.0,Entertainment,Negative,27916.0,Low,258918.80000000002,0
2023-11-06,388920,940884.0,1638896.0,33.6,844757.2,normal,194040.0,159.6,158432.40000000002,109771.20000000001,1400,309159.2,14000,0,248600.80000000002,586056.7999999999,Salary,313516.0,Dining Out,Positive,8876.0,Medium,0.0,0
2019-01-01,559160,721890.3999999999,648032.0,19.6,834304.7999999999,recession,215880.0,92.4,136463.6,183279.6,560,430648.39999999997,8960,0,125815.2,557718.0,Salary,297528.0,Dining Out,Positive,8820.0,High,73858.4,0
2019-01-31,441560,1269228.8,773430.0,100.8,640248.0,normal,185920.0,103.6,142646.0,83949.59999999999,2520,353360.0,25760,0,102653.6,668007.2,Salary,410275.6,Utilities,Neutral,5348.0,Medium,495798.8,0
2019-03-02,550200,1721468.0,995652.0,70.0,734904.7999999999,recession,184800.0,36.4,274075.2,118591.20000000001,280,50010.8,12600,0,148531.6,618581.6,Salary,335935.6,Investments,Negative,364.0,Low,725816.0,0
2019-04-01,373240,545235.6,1248069.2000000002,72.8,839179.6000000001,normal,187320.0,128.8,192581.19999999998,167008.80000000002,2240,111140.40000000001,7000,0,45609.2,607986.4,Salary,297054.80000000005,Insurance,Positive,21392.0,High,0.0,0
2019-05-01,450240,817202.4,375239.2,89.60000000000001,797932.8,normal,183960.0,98.0,149612.40000000002,107825.2,1400,192222.8,16520,0,95905.59999999999,599625.6,Salary,306373.2,Insurance,Negative,20916.0,High,441963.2,0
2019-05-31,427560,1328219.2000000002,904450.3999999999,84.0,964476.7999999999,normal,212520.0,165.2,125190.8,26723.2,1960,58836.4,13720,0,94906.0,808914.4,Salary,295425.19999999995,Insurance,Positive,25592.0,Low,423768.8,0
2019-06-30,409080,727482.0,973831.6,70.0,845504.7999999999,normal,186480.0,134.4,126277.2,210767.2,1680,121825.2,26320,0,190316.0,767267.2,Salary,370025.6,Utilities,Positive,18004.0,Medium,0.0,0
2019-07-30,533400,975100.0,644792.4,92.4,831622.4,normal,176400.0,42.0,197156.4,89880.0,560,191242.8,16800,0,32709.6,566050.7999999999,Mixed,398501.60000000003,Investments,Neutral,25228.0,Medium,330307.60000000003,0
2019-08-29,539000,1207850.0,731855.6,92.4,675925.6,normal,172480.0,75.60000000000001,128539.59999999999,152376.0,1400,212122.40000000002,12600,0,282052.4,813635.2000000001,Salary,517157.2,Rent,Positive,12124.0,Medium,475994.4,0
2019-09-28,313600,675847.2,691098.8,100.8,523294.80000000005,normal,203840.0,64.4,217123.2,109692.8,2240,337453.2,16800,0,86707.6,564642.4,Salary,478844.80000000005,Transportation,Positive,1764.0,High,0.0,0
2019-10-28,543760,938546.0,617892.8,44.800000000000004,902504.4,normal,204680.0,92.4,172244.8,103504.8,1960,375860.8,15960,0,222776.4,515939.2,Salary,256505.2,Insurance,Positive,14336.0,Medium,320653.2,0
2019-11-27,297080,1322806.8,1013476.7999999999,16.8,731525.2000000001,normal,174160.0,148.4,133716.8,170903.6,1960,156170.0,18480,0,127999.2,604665.6,Salary,315725.19999999995,Entertainment,Positive,8680.0,Low,309330.0,0
2019-12-27,519960,1328527.2,766432.8,22.400000000000002,792184.4,normal,205520.0,123.2,132638.8,228418.4,2240,82726.0,17920,0,137426.8,384820.8,Mixed,430018.39999999997,Transportation,Positive,13132.0,High,562094.4,0
2020-01-26,329840,1125490.8,937465.2000000001,25.2,622580.0,inflation,185360.0,123.2,101245.2,10964.8,1680,337988.0,7560,0,104571.6,629680.8,Salary,165480.0,Dining Out,Neutral,26096.0,Low,188025.6,0
2020-02-25,437640,942611.6,1171066.4000000001,86.8,524932.8,normal,206640.0,134.4,165583.6,56484.399999999994,1400,235639.6,9520,0,201642.0,717740.8,Salary,597340.8,Education,Neutral,5992.0,Medium,0.0,0
2020-03-26,500640,1186150.0,521094.0,86.8,1081816.4000000001,recession,185080.0,84.0,105212.8,32286.8,280,164794.0,22400,0,108659.59999999999,772534.0,Mixed,296763.6,Rent,Positive,26628.0,Medium,665056.0,0
2020-04-25,492520,949491.2,1360198.0,103.6,847915.6,inflation,203280.0,47.6,117754.0,209552.0,560,475036.8,23240,0,246276.8,400478.39999999997,Salary,536096.4,Healthcare,Neutral,1652.0,Low,0.0,0
2020-05-25,481040,727669.6000000001,802085.2000000001,36.4,744872.8,inflation,187880.0,30.8,212346.4,0.0,280,125367.2,8960,0,242620.0,458318.0,Freelance,295523.2,Education,Negative,23296.0,Low,0.0,0
2020-06-24,350000,983225.6,914163.6,84.0,822382.4,recession,186200.0,75.60000000000001,10494.4,194888.4,560,292493.6,6160,0,210694.4,689085.6,Freelance,184492.0,Healthcare,Positive,8736.0,Low,69062.0,0
2020-07-24,467880,1046001.6,935726.4,64.4,787612.0,recession,188720.0,112.0,160288.80000000002,83641.6,1680,266417.2,22960,0,87038.0,536891.6,Salary,400545.6,Insurance,Positive,25340.0,Low,110275.2,0
2020-08-23,342720,792394.4,824488.0,81.19999999999999,903943.6,inflation,194600.0,114.8,156293.2,71218.0,1960,226321.19999999998,14560,0,149632.0,351366.4,Salary,427697.2,Rent,Positive,15792.0,Medium,0.0,0
2020-09-22,545160,629916.0,929622.4,100.8,726852.0,recession,180320.0,126.0,157752.0,110255.59999999999,1120,324774.80000000005,22120,0,207258.80000000002,603512.0,Freelance,444544.80000000005,Utilities,Neutral,7952.0,Low,0.0,0
2020-10-22,430640,1477036.4000000001,821088.8,86.8,1104628.0,normal,185080.0,112.0,208098.80000000002,73962.0,2520,214748.80000000002,24360,0,79640.40000000001,534156.0,Salary,361390.4,Utilities,Positive,2744.0,Low,655947.6,0
2020-11-21,299600,1630350.4000000001,890220.8,58.8,931036.4,recession,175840.0,56.0,142220.4,8150.8,280,213309.6,15120,0,95118.79999999999,280000.0,Salary,271762.4,Groceries,Positive,26152.0,Low,740129.6000000001,0
2020-12-21,439040,795580.8,603643.6,72.8,666117.2,normal,220080.0,100.8,123631.20000000001,0.0,280,208686.8,12040,0,234995.6,494600.4,Freelance,352716.0,Healthcare,Neutral,14756.0,Low,191937.2,0
2021-01-20,437080,1448540.7999999998,532439.6,72.8,786940.0,inflation,201600.0,128.8,71078.0,97277.6,1400,255360.0,21560,0,223944.0,280000.0,Salary,268363.2,Entertainment,Positive,15848.0,High,916101.2,280
2021-02-19,483280,1096508.0,930000.3999999999,33.6,916846.0,normal,167440.0,78.4,103420.8,77070.0,280,613768.4,21000,0,184094.4,840277.2,Salary,255306.8,Dining Out,Positive,18144.0,High,166507.59999999998,0
2021-03-21,310520,1363765.2,969323.6,61.6,616103.6,inflation,180040.0,70.0,103958.4,106674.40000000001,840,125540.8,22680,0,71338.4,454277.60000000003,Salary,351901.2,Entertainment,Positive,4452.0,Low,394441.60000000003,0
2021-04-20,428960,893942.0,710099.6000000001,42.0,844564.0,recession,176120.0,78.4,119896.0,31032.399999999998,1120,420128.8,19040,0,111224.40000000001,680638.0,Salary,458948.0,Education,Neutral,7868.0,Medium,183842.40000000002,0
2021-05-20,401240,1222180.4000000001,579208.0,89.60000000000001,793959.6000000001,normal,176400.0,50.4,146818.0,0.0,2240,374519.6,13160,0,216655.6,750386.0,Salary,430029.6,Transportation,Positive,5292.0,Low,642972.4,0
2021-06-19,411320,1238722.8,916566.0,109.2,647676.4,normal,205520.0,114.8,111972.0,125563.2,1680,300171.2,14280,0,192908.80000000002,280000.0,Salary,291328.8,Investments,Neutral,11788.0,Low,322156.8,0
2021-07-19,543760,1106170.8,1160765.2,22.400000000000002,949947.6,inflation,200760.0,61.6,183716.4,26378.8,1120,272305.6,10360,0,97476.4,483218.39999999997,Salary,482386.8,Entertainment,Positive,11312.0,High,0.0,0
2021-08-18,333480,994585.2000000001,730408.0,86.8,727426.0,normal,188720.0,44.800000000000004,150483.2,98602.0,280,541214.8,6160,0,150284.4,977494.0,Salary,153325.2,Dining Out,Neutral,26544.0,Low,264177.2,0
2021-09-17,553000,1058635.2,682010.0,112.0,818641.6,normal,178920.0,70.0,126781.20000000001,161649.6,840,68387.2,10640,0,132983.2,608048.0,Mixed,507259.2,Investments,Neutral,4032.0,Medium,376625.19999999995,0
2021-10-17,451080,1217440.0,644280.0,44.800000000000004,709321.2,normal,199920.0,109.2,59066.0,93892.4,1120,273546.0,22120,0,229236.0,793265.2000000001,Salary,349498.8,Insurance,Neutral,3640.0,Medium,573160.0,0
2021-11-16,523320,1246442.4,680534.4,36.4,882646.7999999999,recession,231280.0,56.0,168103.6,223862.8,840,477304.80000000005,12600,0,127794.8,806755.6,Salary,355238.8,Healthcare,Positive,12852.0,Medium,565908.0,0
2021-12-16,349160,1264029.2000000002,624584.7999999999,47.6,701906.7999999999,normal,164920.0,100.8,227158.4,23450.0,840,268198.0,22680,0,187572.0,650126.4,Salary,466636.8,Groceries,Positive,20160.0,Medium,639444.4,0
2022-01-15,312760,1182988.8,810930.3999999999,64.4,948920.0,recession,165200.0,109.2,134086.4,31732.399999999998,1120,177052.40000000002,26040,0,209566.0,453177.2,Salary,181381.19999999998,Dining Out,Positive,3892.0,Low,372058.39999999997,0
2022-02-14,392280,986428.8,1071949.2,14.0,860249.6000000001,inflation,190960.0,100.8,78125.59999999999,83683.6,2240,526901.2,12600,0,84730.8,558404.0,Salary,346480.4,Investments,Positive,17332.0,Low,0.0,0
2022-03-16,505400,1567916.0,761978.0,95.2,761401.2,recession,146440.0,42.0,164332.0,293809.6,1400,0.0,22680,0,153218.80000000002,280000.0,Mixed,279804.0,Dining Out,Positive,23184.0,High,805938.0,280
2022-04-15,506240,1161571.6,1027513.2000000001,100.8,696511.2,inflation,201600.0,89.60000000000001,103401.20000000001,12706.400000000001,2240,583326.7999999999,12880,0,227931.19999999998,748428.8,Salary,414523.2,Dining Out,Negative,25620.0,Low,134058.4,0
2022-05-15,485240,1448641.6,999602.8,103.6,736954.4,normal,182000.0,131.6,194712.0,115362.8,1400,228774.0,14000,0,169226.4,668886.4,Salary,300036.8,Healthcare,Positive,12516.0,Low,449038.8,0
2022-06-14,519680,245971.6,1039102.4,33.6,817073.6,recession,194320.0,81.19999999999999,214606.0,126282.8,1120,456083.6,7000,0,164074.4,470089.2,Salary,484358.0,Utilities,Positive,1596.0,Low,0.0,0
2022-07-14,368760,1619545.2,960442.0,47.6,871334.7999999999,normal,201880.0,109.2,198452.8,216594.0,280,494093.6,20720,0,170632.0,563816.4,Salary,361491.2,Healthcare,Neutral,21896.0,Low,659103.2000000001,0
2022-08-13,417480,1007549.2,840957.6,39.2,782048.4,normal,182560.0,140.0,166353.6,168831.6,840,257854.8,12320,0,111199.2,455140.0,Mixed,495672.8,Dining Out,Positive,14112.0,Low,166591.6,0
2022-09-12,460040,1050341.5999999999,1257656.4000000001,39.2,997556.0,normal,188160.0,134.4,58802.799999999996,109678.79999999999,1400,483285.6,7000,0,100119.59999999999,451670.8,Salary,163430.4,Groceries,Negative,21952.0,Low,0.0,0
2022-10-12,522200,1125093.2,657311.2,100.8,990707.2,inflation,202440.0,123.2,89938.79999999999,156749.6,1400,227273.2,5600,0,221827.2,606023.6,Freelance,84000.0,Entertainment,Positive,11088.0,Low,467782.0,0
2022-11-11,334320,1233568.0,584287.2,70.0,858894.4,inflation,186760.0,86.8,193300.80000000002,81676.0,560,351397.2,21840,0,169192.8,368768.39999999997,Freelance,392669.2,Transportation,Negative,11928.0,Low,649280.8,0
2022-12-11,528920,1116768.8,1358106.4000000001,64.4,870206.4,normal,203280.0,109.2,141111.6,143774.4,560,279199.2,10640,0,27540.8,698434.7999999999,Salary,269522.4,Healthcare,Negative,12236.0,Low,0.0,0
2023-01-10,492800,657748.0,973879.2,67.2,846501.6,normal,207480.0,168.0,153431.6,134100.4,280,482608.0,24640,0,223339.19999999998,606614.4,Salary,291533.2,Rent,Neutral,9632.0,Medium,0.0,0
2023-02-09,516600,947657.2,874748.0,22.400000000000002,839179.6000000001,normal,171080.0,53.2,83238.4,78386.0,840,175022.40000000002,18480,280,147266.0,522205.6,Salary,343439.6,Transportation,Negative,10192.0,Low,72909.2,0
2023-03-11,364000,776384.0,995999.2,100.8,939766.7999999999,normal,179200.0,131.6,101917.2,117866.0,1960,385302.39999999997,7840,0,118672.4,397454.4,Salary,351232.0,Investments,Positive,3612.0,Low,0.0,0
2023-04-10,543760,1061659.2,853605.2000000001,81.19999999999999,942855.2000000001,normal,186200.0,33.6,122228.4,71489.59999999999,280,203753.2,27440,0,137888.8,711359.6000000001,Mixed,444116.4,Healthcare,Positive,15652.0,Medium,208054.0,0
2023-05-10,458920,1565723.5999999999,603951.6,44.800000000000004,689522.4,inflation,182840.0,159.6,221412.8,0.0,2240,130782.4,27440,0,112896.0,863797.2,Salary,373794.4,Insurance,Positive,11788.0,High,961772.0,280
2023-06-09,482160,1529813.5999999999,788561.2,70.0,685014.4,normal,206920.0,128.8,162582.0,61852.0,1400,425362.0,24080,0,235838.4,716996.0,Freelance,285294.8,Rent,Neutral,12348.0,Low,741252.4,280
2023-07-09,378280,1540156.8,700543.2000000001,95.2,900566.7999999999,normal,189840.0,47.6,36937.6,0.0,280,134150.80000000002,11480,0,116748.79999999999,502132.39999999997,Salary,206970.4,Dining Out,Positive,13860.0,Low,839613.6,0
2023-08-08,470400,1340158.4,722167.6,67.2,869822.8,normal,192920.0,36.4,195218.80000000002,203996.8,1960,418345.19999999995,11200,0,220301.19999999998,909426.0,Mixed,300728.39999999997,Transportation,Positive,12768.0,Low,617990.8,0
2023-09-07,400960,849990.3999999999,797126.4,112.0,808998.4,inflation,176680.0,148.4,171052.0,96432.0,840,322075.6,14000,0,251224.4,406646.8,Salary,373979.2,Rent,Positive,22288.0,High,52864.0,0
2023-10-07,301560,620757.2,950244.4,92.4,916552.0,recession,201040.0,75.60000000000001,273742.0,235048.80000000002,840,137076.8,14000,0,139552.0,1072251.5999999999,Salary,219948.4,Transportation,Negative,11872.0,Medium,0.0,0
2023-11-06,517440,1282937.6,1154157.2,109.2,737850.3999999999,normal,190400.0,142.8,133198.8,22862.0,840,592508.0,22680,0,84170.8,596139.6000000001,Salary,384073.2,Dining Out,Positive,8036.0,High,128780.40000000001,0
2019-01-01,351120,653889.6000000001,938156.7999999999,16.8,799775.2000000001,inflation,184520.0,64.4,227824.8,108665.2,1960,336036.4,8680,0,174930.0,730220.3999999999,Salary,328384.0,Transportation,Neutral,1456.0,Medium,0.0,0
2019-01-31,555520,1268198.4,932576.4,58.8,1008448.0,normal,188720.0,114.8,139431.6,116404.40000000001,2240,288120.0,9520,0,174560.4,580176.7999999999,Salary,449470.0,Entertainment,Negative,10052.0,Low,335622.0,0
2019-03-02,506800,870004.7999999999,744002.0,25.2,771400.0,normal,189000.0,103.6,25102.0,102457.6,1960,318575.6,17360,0,177010.4,557874.8,Salary,84000.0,Groceries,Positive,10612.0,Low,126002.8,0
2019-04-01,539840,1321910.7999999998,959086.7999999999,58.8,894314.4,normal,192640.0,30.8,94029.59999999999,71758.4,1680,437827.60000000003,27160,0,177167.2,483537.60000000003,Salary,416390.8,Dining Out,Positive,12824.0,Medium,362824.0,0
2019-05-01,344120,1094396.8,895151.6,50.4,1109432.8,recession,225960.0,50.4,157673.6,152896.8,560,434036.4,11480,0,192948.0,688475.2000000001,Salary,489034.0,Utilities,Neutral,5656.0,Low,199245.2,0
2019-05-31,369600,1347861.2,622311.2,58.8,948253.6,normal,180600.0,53.2,160003.2,90605.2,1400,105915.59999999999,10640,0,138174.4,1036274.4,Mixed,287179.2,Transportation,Neutral,13888.0,Low,725550.0,0
2019-06-30,362600,1063179.6,1009926.4,109.2,644123.2000000001,normal,206080.0,56.0,107013.2,252963.2,280,10984.4,22400,0,180205.2,603593.2000000001,Freelance,483879.2,Dining Out,Positive,26600.0,Low,53253.2,0
2019-07-30,499520,1125126.8,438505.19999999995,33.6,772153.2000000001,normal,214200.0,72.8,115950.8,88620.0,2240,314680.8,27440,0,66802.40000000001,451572.8,Salary,365262.8,Education,Positive,1092.0,Medium,686621.6,0
2019-08-29,359240,1732486.0,985110.0,64.4,757052.8,inflation,189280.0,61.6,205464.0,124104.40000000001,1680,273392.0,22120,0,127974.0,689575.6,Freelance,171570.0,Utilities,Neutral,15736.0,Low,747376.0,0
2019-09-28,438760,728756.0,976508.4,106.4,725096.4,normal,183120.0,53.2,85943.2,80956.4,280,471685.19999999995,9520,0,66332.0,497868.0,Salary,397146.4,Insurance,Neutral,24108.0,Medium,0.0,0
2019-10-28,457520,1111798.8,1242066.0,42.0,769641.6,recession,189280.0,123.2,179362.40000000002,76512.8,1680,457861.60000000003,9800,0,238565.6,647110.8,Freelance,379554.0,Entertainment,Neutral,8372.0,Low,0.0,0
2019-11-27,504000,1370908.0,953220.8,67.2,565222.0,inflation,211960.0,100.8,151986.8,136528.0,560,234766.0,19600,0,192497.2,539845.6,Salary,238534.8,Utilities,Positive,18312.0,High,417687.2,0
2019-12-27,310240,601857.2,990032.4,16.8,929902.4,normal,185360.0,162.39999999999998,150416.0,161638.4,1400,124006.4,26040,0,94620.40000000001,527455.6,Salary,253142.40000000002,Utilities,Negative,23772.0,High,0.0,0
2020-01-26,372960,1239033.5999999999,665142.8,70.0,867977.6,normal,183680.0,42.0,106335.59999999999,62095.600000000006,840,439115.6,14840,0,241225.6,719208.0,Salary,223442.8,Rent,Positive,2212.0,Medium,573890.8,0
2020-02-25,425880,1264524.8,1031343.6,86.8,510857.2,inflation,191800.0,64.4,83263.6,43610.0,1960,526019.2000000001,11760,0,123331.6,420935.19999999995,Salary,381586.8,Investments,Neutral,9436.0,Low,233181.19999999998,0
2020-03-26,489720,1388900.7999999998,998337.2,98.0,677098.8,recession,183120.0,159.6,218848.0,122088.4,1400,378361.2,7000,0,81043.2,878038.0,Mixed,265210.39999999997,Dining Out,Neutral,21560.0,Low,390563.6,0
2020-04-25,348320,1002198.4,998186.0,22.400000000000002,878662.4,normal,161840.0,154.0,195258.0,163198.0,280,317881.2,13720,0,129242.4,561380.4,Salary,275139.2,Rent,Positive,20580.0,Low,4012.4,0
2020-05-25,518560,1174689.5999999999,1267862.4,16.8,893886.0,normal,202160.0,120.39999999999999,220922.8,122102.4,560,69087.2,15960,0,141156.4,617990.8,Salary,215829.6,Education,Negative,25928.0,Medium,0.0,0
2020-06-24,378840,1081172.4,648435.2000000001,100.8,833711.2,recession,189560.0,81.19999999999999,121693.6,198735.6,1680,209168.4,10080,0,236978.0,406854.0,Salary,224896.0,Investments,Neutral,3556.0,Medium,432737.2,0
2020-07-24,383600,1295982.8,758035.6,47.6,1045752.4,inflation,185080.0,61.6,125246.8,163800.0,1680,68955.6,13720,0,254956.8,671568.8,Mixed,229182.8,Healthcare,Positive,17220.0,Low,537947.2,0
2020-08-23,517720,1395990.4000000001,1080102.8,98.0,832339.2,normal,218120.0,61.6,133481.6,199362.8,840,242519.19999999998,16800,0,154064.4,706778.8,Salary,244426.0,Education,Negative,15484.0,Medium,315887.60000000003,0
2020-09-22,495600,1388968.0,942370.8,84.0,925442.0,normal,196560.0,28.0,181661.19999999998,303587.2,2520,273014.0,7000,0,176226.4,616960.3999999999,Salary,475258.0,Investments,Neutral,2156.0,Low,446597.2,0
2020-10-22,551880,952126.0,770442.4,81.19999999999999,849422.0,normal,214760.0,142.8,104851.6,0.0,560,263645.2,10920,0,223672.40000000002,661402.0,Salary,347155.19999999995,Transportation,Neutral,476.0,Medium,181683.6,0
2020-11-21,402920,1226839.5999999999,868658.0,30.8,846344.7999999999,normal,175840.0,145.6,99352.4,127786.4,1400,256144.0,10920,0,266848.39999999997,505996.4,Salary,498341.2,Insurance,Positive,21280.0,Low,358181.60000000003,0
2020-12-21,292600,1099030.8,849321.2,103.6,738024.0,normal,171360.0,28.0,92694.0,68314.4,280,312398.8,26320,0,148167.59999999998,438659.2,Salary,354706.8,Utilities,Negative,27720.0,High,249709.6,0
2021-01-20,334880,573006.0,1122755.2,112.0,856825.2000000001,normal,185640.0,78.4,101390.8,204604.4,2240,88390.40000000001,24360,0,126599.2,609935.2000000001,Salary,462478.8,Transportation,Positive,13048.0,High,0.0,0
2021-02-19,368760,1204523.5999999999,752586.7999999999,78.4,886975.6,normal,200200.0,165.2,268856.0,147750.4,840,247752.40000000002,27440,0,133506.8,527573.2000000001,Salary,297071.60000000003,Rent,Positive,7000.0,Low,451936.8,0
2021-03-21,346920,1128475.6,1150800.0,22.400000000000002,859199.6000000001,normal,190960.0,142.8,145476.8,103446.0,1680,507973.2,22960,0,181426.0,442229.2,Salary,318802.39999999997,Utilities,Positive,26600.0,Low,0.0,0
2021-04-20,331240,1296086.4000000001,1105448.4000000001,58.8,812299.6000000001,recession,191520.0,154.0,201919.19999999998,127414.0,560,435055.6,15400,0,204691.19999999998,658574.0,Salary,385347.2,Education,Negative,27720.0,High,190638.0,0
